test_ar_order,lag,is_within_ar_order,base_mse_to_conditional_mean,mse_after_permutation,mse_increase_after_permutation,mean_abs_forecast_change
3,26,0,0.28736230731010437,0.33385077118873596,0.04648846387863159,0.12713764607906342
3,27,0,0.28736230731010437,0.3336780071258545,0.04631569981575012,0.12261263281106949
3,28,0,0.28736230731010437,0.33709225058555603,0.04972994327545166,0.13000448048114777
3,29,0,0.28736230731010437,0.32923001050949097,0.0418677031993866,0.11856669932603836
3,30,0,0.28736230731010437,0.3159017264842987,0.028539419174194336,0.12646079063415527
3,31,0,0.28736230731010437,0.31946903467178345,0.03210672736167908,0.11564475297927856
3,32,0,0.28736230731010437,0.31566768884658813,0.028305381536483765,0.10637027025222778
4,1,1,0.552478551864624,4.552403926849365,3.999925374984741,1.2498282194137573
4,2,1,0.552478551864624,3.6490046977996826,3.0965261459350586,1.0727354288101196
4,3,1,0.552478551864624,2.3158295154571533,1.7633509635925293,0.830704391002655
4,4,1,0.552478551864624,1.5597442388534546,1.0072656869888306,0.6110443472862244
4,5,0,0.552478551864624,0.7912884950637817,0.23880994319915771,0.24947163462638855
4,6,0,0.552478551864624,0.8102409243583679,0.2577623724937439,0.2729978859424591
4,7,0,0.552478551864624,0.7526333928108215,0.2001548409461975,0.23210862278938293
4,8,0,0.552478551864624,0.7314743995666504,0.17899584770202637,0.23574721813201904
4,9,0,0.552478551864624,0.7257136702537537,0.17323511838912964,0.2043330818414688
4,10,0,0.552478551864624,0.7121270298957825,0.15964847803115845,0.21372269093990326
4,11,0,0.552478551864624,0.6880533695220947,0.1355748176574707,0.18964694440364838
4,12,0,0.552478551864624,0.6729897856712341,0.12051123380661011,0.2007657289505005
4,13,0,0.552478551864624,0.6875602006912231,0.13508164882659912,0.18348240852355957
4,14,0,0.552478551864624,0.680188000202179,0.12770944833755493,0.19795985519886017
4,15,0,0.552478551864624,0.6916678547859192,0.13918930292129517,0.18679864704608917
