test_ar_order,lag,strength,is_within_ar_order,base_mse_to_conditional_mean,mse_after_gaussian_perturbation,mse_increase_after_gaussian_perturbation
2,1,0.5,1,0.21710331737995148,0.42067164182662964,0.20356832444667816
2,1,1.0,1,0.21710331737995148,0.9454653263092041,0.7283620089292526
2,1,2.0,1,0.21710331737995148,2.4060254096984863,2.188922092318535
2,2,0.0,1,0.21710331737995148,0.21710331737995148,0.0
2,2,0.25,1,0.21710331737995148,0.24834617972373962,0.031242862343788147
2,2,0.5,1,0.21710331737995148,0.3418889045715332,0.12478558719158173
2,2,1.0,1,0.21710331737995148,0.6829507946968079,0.4658474773168564
2,2,2.0,1,0.21710331737995148,1.8086892366409302,1.5915859192609787
2,3,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,3,0.25,0,0.21710331737995148,0.23199349641799927,0.01489017903804779
2,3,0.5,0,0.21710331737995148,0.26852816343307495,0.051424846053123474
2,3,1.0,0,0.21710331737995148,0.3927438259124756,0.1756405085325241
2,3,2.0,0,0.21710331737995148,0.7757487893104553,0.5586454719305038
2,4,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,4,0.25,0,0.21710331737995148,0.2276030033826828,0.010499686002731323
2,4,0.5,0,0.21710331737995148,0.25676578283309937,0.03966246545314789
2,4,1.0,0,0.21710331737995148,0.36323481798171997,0.1461315006017685
2,4,2.0,0,0.21710331737995148,0.7544278502464294,0.537324532866478
2,5,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,5,0.25,0,0.21710331737995148,0.22296036779880524,0.00585705041885376
2,5,0.5,0,0.21710331737995148,0.23751172423362732,0.020408406853675842
2,5,1.0,0,0.21710331737995148,0.284906804561615,0.06780348718166351
2,5,2.0,0,0.21710331737995148,0.42525675892829895,0.20815344154834747
2,6,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,6,0.25,0,0.21710331737995148,0.2189113050699234,0.0018079876899719238
2,6,0.5,0,0.21710331737995148,0.22661557793617249,0.009512260556221008
2,6,1.0,0,0.21710331737995148,0.2597868740558624,0.04268355667591095
2,6,2.0,0,0.21710331737995148,0.3650640547275543,0.14796073734760284
2,7,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,7,0.25,0,0.21710331737995148,0.2179531753063202,0.0008498579263687134
2,7,0.5,0,0.21710331737995148,0.22200313210487366,0.00489981472492218
2,7,1.0,0,0.21710331737995148,0.23955127596855164,0.02244795858860016
