checkpoint_label,checkpoint,train_ar_order,test_ar_order,is_diagonal,patch_size,patch_stride,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,mase_over_matched_specialist,failure_mode
ar3,outputs_patching\patch4_stride4\ar3\patching\sanity\ar3_patch4_stride4_rope_seed7_best_model.pt,3,7,0,4,4,0.5742709636688232,95.2932596206665,0.44325369596481323,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.6509016752243042,4.753738880157471,3.8408219814300537,16.68950080871582,0.23013402410599645,37.517360849902126,0.2553153336048126,0.3995956778526306,0.4916011095046997,0.5464292168617249,0.5679917335510254,0.5541462302207947,0.5027843713760376,0.41044992208480835,0.2609696090221405,1.150887781946613,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,1,0,4,4,0.7712991237640381,128.0152440071106,0.7110781669616699,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.8828374147415161,1.2109204530715942,0.24121247231960297,0.6477575898170471,0.37238077347381,9.456915100438243,0.4183295667171478,0.6448000073432922,0.7934960722923279,0.8744572997093201,0.9045533537864685,0.8804152607917786,0.8031046390533447,0.6563430428504944,0.42420443892478943,1.0742357136073628,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,2,0,4,4,0.6706016063690186,111.20802164077759,0.5770820379257202,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.8930917978286743,1.2653400897979736,0.2928774356842041,1.616495966911316,0.181180430807887,22.901032289481,0.34463244676589966,0.5286864638328552,0.6465208530426025,0.7115318179130554,0.7331246137619019,0.7118805646896362,0.6473219394683838,0.5289345383644104,0.34110525250434875,1.041885048994164,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,3,0,4,4,0.5901128053665161,99.54835772514343,0.49429288506507874,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9374585151672363,1.4055811166763306,0.389390230178833,3.001481771469116,0.12973266533890715,31.759428040416985,0.2945663332939148,0.45195508003234863,0.5539174675941467,0.6127464771270752,0.6283300518989563,0.609958827495575,0.5517018437385559,0.45430463552474976,0.2911553382873535,0.9998229686868669,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,4,1,4,4,0.5432570576667786,92.06193089485168,0.4343084394931793,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,0.986377477645874,1.581681728363037,0.6584945321083069,5.026864528656006,0.13099508219378322,38.70259212291197,0.25547686219215393,0.39825311303138733,0.48590031266212463,0.538280725479126,0.5527284145355225,0.5383739471435547,0.48673689365386963,0.3974123001098633,0.2556131184101105,1.0,in_distribution
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,5,0,4,4,0.5444151759147644,89.58436250686646,0.41891443729400635,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.175537109375,2.281761884689331,1.2451814413070679,8.175668716430664,0.1523033141991949,40.70565031413355,0.24431295692920685,0.382668137550354,0.4691876471042633,0.5196540355682373,0.5355013608932495,0.5205022096633911,0.4689388573169708,0.3841317892074585,0.2453327625989914,1.0223010251695615,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,6,0,4,4,0.5331332683563232,90.05780220031738,0.4144129157066345,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.3518521785736084,3.1237614154815674,2.1546692848205566,11.452367782592773,0.18814181710926048,42.36623713274914,0.23799778521060944,0.37448757886886597,0.46208614110946655,0.5140571594238281,0.5317335724830627,0.5183874368667603,0.46648284792900085,0.38036370277404785,0.24411989748477936,1.0715400528360945,good_transfer
ar4,outputs_patching\patch4_stride4\ar4\patching\sanity\ar4_patch4_stride4_rope_seed7_best_model.pt,4,7,0,4,4,0.5377440452575684,89.2578125,0.4106387495994568,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.5280940532684326,4.022858619689941,3.061978340148926,16.68950080871582,0.18346734124904787,41.49161413231549,0.23598363995552063,0.36974257230758667,0.4544326364994049,0.5074801445007324,0.525739848613739,0.512620747089386,0.4656761884689331,0.3801884055137634,0.24388472735881805,1.0776847353514918,good_transfer
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,1,0,4,4,0.8021873831748962,128.41566801071167,0.7390311360359192,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.9137246012687683,1.3069078922271729,0.3319365978240967,0.6477575898170471,0.5124395345453984,5.830931084549991,0.4383813142776489,0.6776793003082275,0.8279619216918945,0.9092006087303162,0.9362002611160278,0.9086472392082214,0.8261353373527527,0.6759899854660034,0.45108482241630554,1.1172556916781062,good_transfer
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,2,0,4,4,0.7015639543533325,113.01071643829346,0.6040278077125549,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.9297264814376831,1.372751235961914,0.40397706627845764,1.616495966911316,0.24990910868175437,19.341295711440555,0.3586534559726715,0.5535327196121216,0.6760736703872681,0.7427139282226562,0.7631975412368774,0.7408470511436462,0.6766064167022705,0.5537635087966919,0.3708619475364685,1.0899899254815308,good_transfer
